junior,5,major online\full time job\online work\online social work program
junior,5,very good\make sure assignment\due date\clear
senior,5,online class\great\more flexibility\daily life\very challenging\more practical\take online class\very involved\quick\easy\digital learning\easy\complete\very convenient
senior,5,exceptional institution\thorough\genuine\always willing\entire staff\attentive\knowledgeable\wonderful experience
sophomore,5,fun\fun
other,5,great\very eager\very pleased
other,5,very beautiful college\official visit\very nice\delicious\very friendly
other,5,great\wonderful school\very helpful\easy process
senior,5,excellent professor\able
freshman,5,so helpful
freshman,5,first time freshman\awesome\first time\first\last college tour
junior,5,only program\amazing\committed\successful\make sure\extremely happy
other,5,regular basis\receive prompt assistance
sophomore,5,local tech school\much well\previous school\same day response\email financial aid\timely response\easy\helpful\incredibly happy\old school
sophomore,5,good college\amazing\great\small\amazing\great
senior,5,endless\so willing
freshman,5,upcoming college\so welcoming\beautiful
freshman,5,amazing\very easy\online class\high\most college\disabled veteran
other,5,small campus
sophomore,5,good athlete\very understanding athlete
junior,5,good thing\able\own pace\successful
sophomore,5,great\awesome\really good school
senior,5,private college\very helpful\only thing\greek life\present\other\senior
sophomore,5,very wonderful\very friendly\plus side\certain weekend\free\last year
junior,5,wonderful\non\non - student\- traditional student\easy\very helpful\extremely nice\very good\individual job
freshman,5,
senior,5,great\extra mile\overwhelming
senior,5,more\first choice
junior,5,make great friend
sophomore,5,very accommodating\very helpful\few other\reasonable office hour\need extra help
sophomore,5,little\sexual assault\safe
sophomore,5,able\physical therapy
junior,5,perfect place
junior,5,same professor
junior,5,
junior,5,
freshman,5,popular sport college\foreign student\foreign meaning\not high school\highly religious\vietnamese\chinese people\present
freshman,5,small
freshman,5,extremely welcoming\so friendly\safe
junior,5,no well\bad\other school
freshman,5,nice town\nice small town
freshman,5,
freshman,5,good
freshman,5,
freshman,5,really happy
senior,5,feel unsafe\beautiful\welcoming\just safe
senior,5,plenty attraction\such shopping\different restaurant\feel safe\different sport
junior,5,
sophomore,5,totally managable\full credit hour\wonderful\most\at least\very wise\extra hand
sophomore,5,great\pretty managable\get additional science material\criminal\more realistic\more familiar
other,5,very good food\wide range
other,5,fine
sophomore,5,great
sophomore,5,safe\feel well
sophomore,5,sunny day\most part\great\relatively sunny\rainy day\become stormy weather
sophomore,5,relatively good\true campus security\pretty safe\way well
other,5,like\readily available\willing
alum,5,great\wonderful
alum,5,very strict\make sure student
freshman,5,very close\handy\still able
sophomore,4,only time\online\great job\way more discipline
sophomore,4,great education\fine institution\online degree\other selling feature\free tutoring\global experience option\free trip
freshman,4,new limestone\far good hospitality\upcoming freshman
junior,4,short time\wonderful\extremely helpful\reasonable amount
junior,4,very good\very good return\very good diversity\technical college\late term
junior,4,great college\beautiful campus\amazing professor\always ready\easy\willing
alum,4,small\liberal art college\very small town
other,4,
freshman,4,bad campus
sophomore,4,offer online class\great\great
junior,4,very interesting\convenient student\full time job\enjoy regular college life\certain professor\certain work\online class
junior,4,wide variety\available\least\non\non - day\- orientation day\extra effort
alum,4,huge\very supportive\other
sophomore,4,very diverse campus\alround world\easy\free help
alum,4,extended class\only thing\extended campus student\main campus student\doffered\main campus
freshman,4,small class size\beautiful architecture\wonderful\only complaint\small amount\most user\friendly time\great experience
sophomore,4,amazing\new life\long friend\only thing
senior,4,very old campus\old dorm\first college dorm\happy
freshman,4,good\nice people\make new friend
junior,4,easy
junior,4,big sport
junior,4,most part\great school\foreign teacher\strict teacher
sophomore,4,only problem\most student\make extra money
sophomore,4,good
sophomore,4,like small class size\wonderful\most\lecture style\major course
sophomore,4,feel unsafe\more\decent job
sophomore,4,really great facility\regular student\small\dirty
sophomore,4,really well student\clear\clear
sophomore,4,great\surprised\near future\well job
freshman,4,few major\few more major\offer good major\great work\Most work\favorite place\upper level
freshman,4,public safety employee\safe\few people\dry campus\big\fairly forgiving\safe\also smart
freshman,4,medical school\good training\good athletic training degree\large variety
freshman,4,great size\clean\clean
freshman,4,good scholarship\most sport\half bad\easy
freshman,4,small campus\feel safe\own fun\hard\small town\so nice local
freshman,4,
sophomore,4,full athlete\whole campus\giant team
freshman,4,usually fun\short distance
freshman,4,many discount\fast food
freshman,4,great housing\worried\second week\social\clean\more social
freshman,4,great
freshman,4,financial aid process\great
freshman,4,very different\different day
freshman,4,amazing\enough room\very social place\social able place
freshman,4,small\available professor\helpful
freshman,4,christian school\right thing
freshman,4,simple\very helpful
freshman,4,supportive\discuss future job possibility
freshman,4,Most student\other
freshman,4,Most student\respectable\mannerable
junior,4,great price
junior,4,clean facility\modern
junior,4,great location
junior,4,
junior,4,important
junior,4,too bad\christian college
junior,4,christian college\homosexual\good place
junior,4,many location\many convenient location
junior,4,very convenient\clean\great campus
other,4,fast food chain\close\cheap cost\average\as much\offer great food choice\there most
sophomore,2,own class\extend online program\not organized\terrible decision
junior,2,
sophomore,2,greek life
sophomore,2,not good\only benefit\close class
other,2,nice
freshman,2,well\fast food
freshman,2,worth
freshman,2,
senior,2,need more renovation
sophomore,2,Most\find more jock\smart student\good thing\most\very fit
freshman,2,like white People\small college\small private college\that much diversity\barely visible percentage\quite unsurprising\small school\small private school\only student\white athlete
sophomore,2,need More\More academic\main campus\good\become bad\bad\become sick\Most\fast food\healthy standard\Most reason\due sport\average\overcrowded\very poor\suitable mileage\due lack
sophomore,2,greek life
alum,2,african\american student\same age
sophomore,2,small city\only transportation\own vehicle\expensive\small city\not much
freshman,2,remodel\new pool table\more television
sophomore,1,fake sorority\other\greek life
junior,1,sexual assault\past year\absurd thing
sophomore,1,terrible housing
sophomore,1,
freshman,1,make sure\resident assistant
freshman,1,
freshman,1,greek life
other,1,as prominent\other school
freshman,1,constantly high prescription\imaginable\talk negative\own game\not true\false\really false\not true\false\less dirt
sophomore,1,big issiue\fine\make sure car\safe
sophomore,1,great\entire campus\certain time\too good\usually open\several time\good thing\open
alum,1,financial aid\more lead way\decent\more
freshman,1,traditional curriculum\late\late more\high school
freshman,1,
