alum,5,online class\easy\great\fun
alum,5,great teacher\very happy\great
freshman,5,very simple\able
freshman,5,very easy\supportive staff\high school
alum,5,online class\great opportunity\super convenient\online class\very organizational way\overwhelmed
alum,5,so many opportunity\new cal state\so cool
sophomore,5,important\huge team\personal life\always available\so many resource\small university\second home
sophomore,5,good\online learning\patient
junior,5,amazing\always willing\bad
senior,5,good experience\small campus\most university\more interaction\small classroom\much more\more comforting\give more attention\receive decent feedback\so thankful\long\good place
senior,5,online course\online course\good job
junior,5,make many memory\many great memory\encounter excellent professor\encouraging\professional manner\able\amazing opportunity\such job\special project\capable\available campus\such\invaluable\beautiful
junior,5,accessible\beautiful\isolated\nice\peaceful security\different building\only thing\see different\more available\whole hour
senior,5,intimate university\small class\able\individual question\able\several\close\personal relationship\many\great office hour\able\meaningful\diverse\wonderfully engaging\make many friend\beautiful\clean\small\spacious\grassy\open\beautiful sunshine\onsite police\feel safe\large\quiet\great experience
freshman,5,overall experience\first semester\successful experience\available student\much guidance\accessible\most trouble\new environment\overall pleased\very fortunate\good experience\pleasant experience\keep tidy\easy\how positive experience
senior,5,very great university\great small university\easy\really great professor\easy\great art program\good variety\digital\non\non - art\- digital art medium\much easy\large auditorium\other university
freshman,5,small\so sweet\so awesome\much big\other school\always clean\amazing\feel mexican\asian
other,5,last spring break\general area\truly nice\whole area\so fresh
freshman,5,wonderful place\small campus\very small\many major\such computer\very safe\own campus police\wide selection\fast food\healthy food\different\athletic team\many club\many athletic club
senior,5,small classroom size\receive specialized attention\Most instructor\passionate\empathetic\serenely beautiful\easy\quiet\peaceful area\rich history\more intriguing
junior,5,how connected\very friendly\welcoming\how nice\not crazy\other campus\how open campus\main thing\fast response\major\financial issue\great
freshman,5,how beautiful campus\super friendly\beautiful\great place\right nest\great place\nice\many advantage\great\really helpful\great\small class size\really helpful
junior,5,very thorough\very refreshing\make sure\good education\possible
alum,5,easy transition\very peaceful\amazing
junior,5,so small\too many student\easy\very pretty
senior,5,amazing\have incredible professor\incredible amazing professor\so helpful\resourceful\other aspect
freshman,5,feel right\nice\understanding
junior,5,online option
junior,5,3rd year\other campus\small\too many distraction\really engaged\most head\eager\extra mile\not much\partying\social outing\good\much more\diverse club\open people\open minded people\many\various department\interested\perfect
senior,5,great job\excited
junior,5,super friendly\helpful\hard time\amazing principle\extremely delicious
junior,5,amazing experience\very helpful
freshman,5,perfect place\like environment\excited
junior,5,beautiful campus\willing\other\very clean\always willing
sophomore,5,overall experience\amazing\many resource\available
senior,5,small campus\friendly face\small\ideal people\like small space\relatively small\more
freshman,5,very good\new\prospective student\well rehearsed\very knowledgeable\intensive training\impressed\specific question
junior,5,perfect school\specific set\avid night life\diverse campus\individual student\seriously worth
freshman,5,fantastic\fantastic\very kind understanding\small\very nice\many\safe\less
senior,5,medical leave\same county\whole life\least\upper division\major\few week\incredibly sweet\competent\hardworking\how much school\nice\fun campus\partying\sober\excellent attempt\very relaxed\other\have different view
junior,5,beautiful\so helpful\main focus
other,5,beautiful\fun\easy
other,5,very welcoming\prospective student
freshman,5,really great school\beautiful\warm season\pretty chill\good\few\most part\genuinely interested\large variety\more\small school
freshman,5,perfect match\very friendly\willing\top choice
freshman,5,great experience\very fun\helpful
junior,5,excellent year\less\safe\quiet\friendly\helpful\other student
freshman,5,how welcoming\secure\uncomfortable\permanent home
freshman,5,grateful\helpful staff\first semester\as easy\possible
senior,5,close environment\positive influence\so many resource
freshman,5,small campus\really nice class size\really nice\new\spacious\nice\not many party\very nice
other,5,beautiful campus\strong relationship\excellent
freshman,5,great help\great academic help\good professor\public transportation\free\amazing
junior,5,small school\large university\beneficial\such\academic knowledge\social interaction\small feel
junior,5,beautiful campus\great weather\always willing\feel welcome\friendly
alum,5,less
senior,5,small\close relationship\diverse\also open\minded\truly beautiful campus
sophomore,5,amazing\friendly\super\super helpful classroom\decent amount
senior,5,good feature
senior,5,wonderful college\small school\wonderful professor\very supportive\compassionate\helpful
junior,4,overall campus\overall nice campus\good professor\only downside
junior,4,small class size\accessible professor\many research opportunity
junior,4,small class size\accessible professor\numerous opportunity
junior,4,online learning experience\great\online experience
freshman,4,online class\inconvenient\successful\offer additional class time\more question\stem major\difficult\online
freshman,4,terrific college\terrific first college experience\more\well organized\very beautiful\many hike\very small thing\very hard\very expensive\small amount\very caring\little\little much\certain thing
sophomore,4,great campus\very nice\great\very high professor\high qualified professor
alum,4,wonderful place\large\small\dedicated
freshman,4,great area
freshman,4,very nice\welcoming environment\big party school\main focus\beautiful\nice\very good\other dining option\good\big party school\very nice\nice willing\amazing\different tutoring center\very good school
freshman,4,great experience\very passionate
junior,4,small school\easy\Most\nice\beautiful\isolated time
freshman,4,gorgeous\so many program\academic\social\make sure
alum,4,small class\friendly faculty
freshman,4,pretty amazing\great experience\major professor\there good\there good ability\well\good\first year
junior,4,many\good experience\many\major\well job\how peaceful\much small other
sophomore,4,overall amazing\follow multiple time\random car\okay\other\great time\beautiful
freshman,4,beautiful campus\perfect\huge campus\fun thing\well such
other,4,meet many people\very surprised\financial aid\too bad housing\great option\meet new people\social life\how many class
junior,4,meet new people\friendly\many thing\good professor\special need
freshman,4,good\bad thing\very good\excited
sophomore,4,first year\good experience\many event\good teacher\open\willingly\clean\too many problem\safe\easy
sophomore,4,very rowdy school\general\how involved\great\fun
sophomore,4,offer more course\more major
junior,4,normal college experience\very serene\perfect environment\financial aid office
freshman,4,only thing\get well
freshman,4,spanish heritage\not good term\amazing place
senior,4,good bang\need extra help
sophomore,4,small classroom size\how most professor\able
other,4,specific date\really interested
junior,4,peaceful feel\very quiet place\quiet easy place\small class size\easy
freshman,4,small campus\make easy student\wide variety\fresh food\flex cash\mexican restaurant\make fresh sandwich\nice range\different age group
freshman,4,pretty school\beautiful\really small school\’ close\personal
other,4,very open\so green\big\good experience\favorite part\more safe
sophomore,4,absolutely amazing\small campus\no more\fairly new school\Most\still new\first semester\play different soccer club\other school\such\more\amazing\so happy
junior,4,great school\very helpful\good student\awesome\great school
alum,4,beautiful\perfect size\knowledgeable\very helpful\only problem\too many student\not enough dorm\other thing\close town
senior,4,small\cozy\still plenty\busy\also plenty\amazing academic\thorough
sophomore,4,small community\perfect\enjoy small class\more
junior,4,beautiful campus\quiet\quaint\other university\east\have wonderful professor\please\outside world\elementary school teacher\privileged\other student\elementary school\quiet\great opportunity\social
junior,4,amazing\very passionate\great\close\great student\diverse campus atmosphere\many club\many different club\great food
sophomore,4,small class size\so easy\familiar face\so wonderful\how connected\how willing\only thing\very hard\substantial meal\have healthy meal option\beautiful vibe
freshman,4,small class size\more\many relationship
other,4,lonely\own thing\see more activity
other,4,really close\only downside
sophomore,4,small\super overwhelmed\new freshman\passionate\easy\very small\huge party scene\cool party
senior,4,senior\honest review\great campus\great location\great environment\Most professor\warm\most student\many student\same interest\great advice
freshman,4,how small\nice
junior,4,incoming freshman\connected
freshman,4,wide place\wide open place\where many student\very friendly\general\so clean\feel safe\even able
junior,4,small\able\more help\bad thing
sophomore,4,so much opportunity\old sorority
senior,4,small\look nice\good spot\really nice\expensive
freshman,4,small\pretty amazing
freshman,4,pretty good\not much\feel preacher party\very nice town\nice small town feeling
freshman,4,great college\first generation student\diverse\more\new\great
junior,4,awesome school\so excited\second\third year\so many friend\close relationship\so many opportunity\future career here-\'s small campus\small class size\private education\public price\fourth year\more happy
senior,4,huge milestone\so considerate\more vegetarian\friendly\so many sport club\non\non - club\- sports club\most humble club\great group\really cool\nice\last year\last few year\current issue\not fair\more half\almost impossible
freshman,4,different kind\Most school\either categorized\completely academic\well rounded scene\other activity\other extracurricular activity\really different\same\high school classroom\make sure
junior,4,very clean\quiet campus\totally awesome\accelerated rate\few world class\adventurous\independent
other,2,financial aspect\medical situation\overall safety\own hand\wrong\so supportive understanding\more\small\average class size\take full advantage
alum,2,possible\depressing\many student\not much\many student\horrible transfer experience\hard\pretty basic class\not enough parking\bad parking\attend multiple school\very expensive\pretty low\vending machine\most day\near class\few restaurant\opposite side\good bet
sophomore,2,
senior,2,see much\drive straight
junior,2,past year\mediocre\laughable\of dirty\athletic coach\know less
sophomore,2,actual sport team
junior,2,outside organization\ready
freshman,2,greek life
junior,2,
freshman,2,huge affect
freshman,2,low school spirit\red\athletic facility\standard\big\offer weekly basketball
freshman,2,
freshman,2,very small amount
freshman,2,first year
freshman,2,small room
freshman,2,very quiet weekend
freshman,2,main thing\favorite sport\fairly new\many sport\other school\only intermural sport
sophomore,2,little
freshman,2,so bad\financial aid
sophomore,2,financial aid
freshman,2,financial aid process\rough\so long\more scholarship\make available\allow more option\earn enough money
freshman,2,
junior,2,
sophomore,2,
alum,2,think financial aid\horrible channel\multiple time\come multiple time\financial aid\big problem\financial aid\due\financial aid
sophomore,2,dead weekend
sophomore,2,spanish professor\feel dumb\wrong
freshman,2,not enough restaurant
freshman,2,most
sophomore,2,close\Most\expensive\many roommate
sophomore,2,still small
sophomore,2,only parking\available
sophomore,2,high population\good\not many guy\small campus word
sophomore,2,
sophomore,2,
sophomore,2,
freshman,2,old\many student\first fraternity
freshman,2,more strict\real trouble
freshman,2,
freshman,2,exciting
freshman,2,readily available
freshman,2,more use\honest\rather abundant lot
freshman,2,real night\real late night option\other drive\disappointing
freshman,2,limited availability\slow
freshman,2,
junior,2,big night life\huge party college\close\more nightlife\average
junior,2,take good\average service\average\special\where vast improvement\really strict rule\unpleasant experience\more leniency
junior,2,sure\not easy\desperate
sophomore,2,old drinking
senior,2,really strict
freshman,2,underage drinking
sophomore,2,new thing\last semester\few place\fairly close\long line
freshman,2,average\not much\very few club\large event
senior,2,difficult\short\more student driver\equal chance\certain spot\upset\small
freshman,2,many race\many different race\main percentage\white people
freshman,2,good school spirit\very few sport\mainly intramural activity
sophomore,2,always difficult\near beginning
alum,2,need more dining option\late night option
junior,2,other campus\nice gym facility\old\main focus\intramural team\available
freshman,2,beautiful\major complaint\utter sense
freshman,1,small commuter school\good club\recognize greek life\low student attendance\near town\few time\scary\shocked\general education class\other school\public university\find weird\pretty campus\only thing\only pretty thing
alum,1,pitiful excuse\only option\only other option\more fun
junior,1,greek life
sophomore,1,official sorority
junior,1,incredibly small\always packed
freshman,1,
freshman,1,
freshman,1,many sport\only intramural sport club
freshman,1,
junior,1,not aware
sophomore,1,important
sophomore,1,real sport team\however intramural sport\popular\very fun
sophomore,1,greek life
sophomore,1,
freshman,1,
junior,1,
sophomore,1,high school
sophomore,1,
sophomore,1,
sophomore,1,
sophomore,1,
sophomore,1,small school\get little funding\hard
sophomore,1,worth\good bar
sophomore,1,greek
sophomore,1,not easy
freshman,1,few bar\hard
junior,1,scary
alum,1,very many option
sophomore,1,small\very good police station\near
sophomore,1,very outgoing\friendly\major sport\other school
senior,1,go wrong\not fast\frustrating
freshman,1,greek life\very small\very new\greek life\very hard\own\greek life
sophomore,1,healthy
freshman,1,greek life\mainly latinos
freshman,1,
freshman,1,absolute frill\prepared\very upset\first year\mental institution\good recommendation
freshman,1,small school\suburbian town\little\regulate quiet hour\early morning hour\drunk\many student\legal\right\clean campus\overwhelming\become sick\extremely unpleasant\rather difficult time\other staff\other thing\present\other room
freshman,1,good\good looking guy\looking straight guy\most\even cute\rare gem\cute guy\close
sophomore,1,many individual
junior,1,
