alum,5,good tuition rate\available\high quality program\extremely supportive professor
alum,5,online capable\pandemic response
other,5,how friendly\old sibling\direct entry\same package
other,5,ongoing pandemic\old sibling\able\great support
sophomore,5,
sophomore,5,friendly
sophomore,5,great experience\pretty clear cut\easy
sophomore,5,great school\academic support\small\friendly environment
junior,5,great college\good teacher\nice environment\always nice\willing
sophomore,5,really nice\nice gym\different program\right\really helpful\free tutor
junior,5,great experience\great college
freshman,5,excited\amazing
junior,5,first year\other college\national award\crucial\few thing\most\mechanical
freshman,5,offer incredible opportunity\remain fluent\flexible\well college
freshman,5,amazing experience\academic support\phenomenal\optimal environment\vert confident
senior,5,extreme hand\instrumental\proficient computer\very helpful\overall goal\good
junior,5,excellent program\become evident\take more class
sophomore,5,wonderful place\make sure\friendly lot\current event\amazing resource
freshman,5,very diverse school\amazing\happy student
senior,5,great atmosphere\very involved\many thing\great experience\great friend\great instructor\entire experience\worth time\glad
junior,5,great staff\small\more personable feel\as great\perhaps more opportunity\practical hand
junior,5,few community college\great\new\good\great\make sure student
sophomore,5,senior year\high school\final class requirement\highly satisfied\small class size\great interaction\well understanding\Most\many\other college\many resource\many helpful resource\financial assistance opportunity\excellent job\make sure
senior,5,find great job opportunity
senior,5,
senior,5,well school
freshman,5,available\impressed\long\few day
freshman,5,awsome variety\know many professional\many other professional\post service\post grad service\so many opportunity\rewarding aspect\extremely impressed
freshman,5,extremely impressed\professional level\good way\right career\passionate\really hard\good
freshman,5,as much\good\bad
freshman,5,opposite environment\amazing feeling\so awesome\really happy
freshman,5,really good\really helpful\past quarter
junior,5,
junior,5,exciting\very engaging
junior,5,
junior,5,feel right home\wonderful
sophomore,5,available
junior,5,few\few other college\other local college\right fit
junior,5,available student\free\great\top speed\few day
junior,5,real life experience\very knowledgeable\real life application
junior,5,financial aid\always willing
junior,5,online course\very agreeable\too much\online class
junior,5,least\full\great people
junior,5,always great activity\friendly people\very encouraging\other staff member\terrific people
junior,5,social\active\most interesting people\own direction\do much community service\actual center\actual atheletic center\personal trainer program
junior,5,specific classroom\amazing computer resource\find many place\medical wing\most advanced technology\more lab\more individual lab\technical college\few thing\many school\further inspection\find many resource\many technological resource\widely available
junior,5,financial assistance\federal grant\other assistant\other finacial assistant program\very helpful
junior,5,many student\many international student\high school student\very diverse\very nice\important\very beautiful thing
junior,5,hear several student\great school\awesome\less\comparable school\comparable private school rate\very knowledgable\many\former professional\real world\nuclear submarine\give new insight\very many place
junior,5,great\quiet lab\huge
junior,5,very nervous\so easy\possibly available\absolutely fabulous
junior,5,so easy\small class size\very clean\safe\comfortable environment
sophomore,5,busy time\make sure\very helpful
senior,5,little
senior,5,fast internet access
senior,5,really nice\international student\lean\extra help
senior,5,pretty\really good student\good international student service
junior,5,financial aid\very simple\financial aid office\very helpful scholarship
sophomore,5,little\little nervous\male field\male dominant field\first class\completely comfortable\other female\judgmental\able\complete most\fantastic
junior,5,very easy
freshman,4,second week\go amazing\many resource
freshman,4,able\online class\great\very communicative class\great professor\stuck
freshman,4,wide variety\truly admirable\really kind
other,4,small\friendly campus\small community
freshman,4,incredibly friendly\helpful\last school
senior,4,wonderful experience\first time\great education
sophomore,4,
sophomore,4,
sophomore,4,
sophomore,4,full time credit
sophomore,4,
senior,4,very accessible\easy
senior,4,challenging
freshman,4,full career\excited\pleased\current artist\show other artist\many opportunity\capable\excited\very possible lake
junior,4,major\good structure\real experience
alum,4,able\try new thing\find friendly people\great school\culinary art program\culinary art degree
sophomore,4,good value
sophomore,4,really good experience\first class\first online class\give great feedback\adequate\available
sophomore,4,
sophomore,4,good value
sophomore,4,good value
sophomore,4,independent science major\environmental science major
sophomore,4,able\hybrid
sophomore,4,visit many\really nice
freshman,4,very diverse
freshman,4,
freshman,4,really good professional
freshman,4,particular course\good value
freshman,4,hybrid course\good
freshman,4,knowledgeable\right job\many
freshman,4,very diverse student\economic\ethnic background\different background
freshman,4,very affordable\financial aid\sufficient
freshman,4,different course\available flexibility\even full time\small personable\give individual attention\small class size
freshman,4,very doable\available\need additional help\such
freshman,4,very easy\very accommodating\flexible
freshman,4,small community\technical college\very good
freshman,4,available\future job prospect
junior,4,glad\much more
junior,4,high demand\instrumental info
junior,4,helpful\enjoyable\easy
junior,4,large range\great
junior,4,always available\short minute\good class
sophomore,4,perfect\very easy\not expensive\easily accessible\more comfortable
sophomore,4,extremely helpful\willing
sophomore,4,expensive\little expensive
sophomore,4,online class\understandable\very easy\online work
sophomore,4,huge diversity\extremely helpful
sophomore,4,
sophomore,4,able
sophomore,4,warm\inviting atmosphere\extremely friendly\helpful
sophomore,4,financial aid office\great\prompt\helpful
sophomore,4,prerequisite availability
sophomore,4,very easy
sophomore,4,small side
sophomore,4,big difference\online course\able\young child\take most
junior,4,many thing\free food event\weekly event\other event\free pizza\last quarter\able\free
junior,4,put great\theb
senior,4,many student\pre\pre -\- nursing degree\more competitive\nice\other people\very good
alum,4,excellent niche market\technical training\displaced worker\such\last year\excellent time
alum,4,particular school\particular school\different profession
sophomore,2,certain class\such math
senior,2,current technology
sophomore,2,very plain\other college\very relaxed\not much
senior,1,own patient
senior,1,least teacher\least empathic teacher ever\amazing experience\similar experience\true\bad place\disgusting
