Niche User,5,I believe that this is a great place for students to develop their concepts. They will teach you the tools and technique required in order to pursue and idea
Sophomore,5,"I like the structure of the program here; you don't have to choose a specific major. You may try different things in different departments (for example, I can take photography and painting at the same time) so there's more freedom to try things and see what works best for your own artistic practice."
Junior,5,Very diverse school that pushes the limits with their students to help each individual better their skills to become professional artists.
Freshman,5,"a very promising school, you are constantly surrounded by peers who care about your well being as well as a focus on how to help you improve. A wonderful place to build connections as well as find yourself as an artist"
Freshman,5,Classes are overall great in pushing students to go beyond their boundaries in artistic mediums and subjects.
Freshman,5,I really love my school. I have made so many friends from so many different cultures. I learn what I love. I love the city and everything about Chicago. It's so much fun and there are many opportunities in there.
Graduate Student,5,"I really appreciate the multidisciplinary environment that they foster, It creates an inclusive atmosphere that really benefits all involved."
Niche User,5,"Great instructors lead to amazing personal and artistic growth. Being in the middle of Chicago, with full museum access, leaves you surrounded by masters of all areas and plenty of inspiration--not every university can give you everyday free access to the world's 3rd largest art museum.  Course loads can be focused or as broad as the student like, and the credit / no-credit grading system allows for exploration regardless of your path or skill level."
Freshman,5,"My experience so far has been great. I really enjoy the classes and the size of the classes are not to packed. I would like to see more classes for animation and on character development for things like comic books and video games. I came here from a very small town in Texas, where in my high school art was not considered a class or any kind of future to have. I have gotten supportive comments on my style of art, and it makes me feel good."
Freshman,5,"It was honestly the BEST college ever! It's a memory and quite the story that will remain in my heart forever. You were devoured by creativity walking down those hallways every day. In the mornings, you were welcomed with smiles from your fellow students and teachers, it was so uplifting. I am so proud when I say I went to ""The Art Institute of Chicago"". I took so much knowledge of what i learned from there with me, and use the skills in my every day life. The professors were so understanding and so positive, paying special attention to every single student in their class."
Sophomore,5,"The School of the Art Institute of Chicago (SAIC) is a fantastic school that genuinely cares about the success of their students. The faculty and students are an empowering group of independent artists who I genuinely enjoy learning from and working with. This school pushes young artists to explore new ideas, mediums, and places to broaden their views of what an artist can do and what art can become. SAIC is a rigorous school. For students who are willing to work hard and take risks to better their artistic practice, SAIC will be a rewarding experience as it has been for me."
Sophomore,5,"It's a really nice, diverse school, and you get what you pay for if you take advantage of all of the high quality resources and opportunities available to you. The people here make up a very friendly and accepting community."
Sophomore,5,"it's one best schools i've ever been to. plus the academics are very strong, and the instructors are very nice. the campus is very diverse and you always get to see new people."
Freshman,5,"Truly America's most influential art and design school. The School Of The Art Institute Of Chicago is distinct in the way that it provides undergraduate students an interdisciplinary curriculum and the necessary freedom to develop as artists, designers, and scholars. At the same time, students are able to strive for a level of rigor, investigation, and cultural relevance that makes SAIC truly special. I believe that the interdisciplinary curriculum will challenge and allow freedom in experimentation therefore, students translate the most complex ideas into tangible forms of paintings, sculptures, films, performances, books, installations, inventions, buildings, community projects, and more often than not, a combination of the above. Few schools in the world provide such broad range of possibilities."
Niche User,5,SAIC is an amazing art school with an incredible amount of opportunities and great staff. It has great dorms and great food and a wonderful urban campus.
Sophomore,5,"It's a great school to explore your interests in art. There are classes all over, and everyone is welcome to explore in different fields for their own practice. 
The faculties and staffs are supportive and approachable."
Sophomore,5,"They are accommodating to every student's individual needs. They supply what I need to grow artistically, as well as for my well being. They have amazing resources for equipment, as well as counseling. The advising department is amazing."
Freshman,5,Absolutely amazing experience. The professors create a wonderful learning environment and help every student excel and work to evolve their potential.
Freshman,5,It is amazing! It is a very inclusive and nurturing environment. I have nothing but good things to say. It truly has fostered growth in me and every other student.
Junior,5,"This school allows you to explore your creative potential with no barriers, no judgment. Professors are well known artists all over the world; you are learning from people who have been in the field for many years. The degree is well recognized because some of the most famous artists have been taught at the school. Professors are kind and open to all ideas. Most other schools just give you assignments, this school gives you a blueprint for creativity and helps apply your knowledge to whichever field of work you decide to pursue, even one that might not necessarily be taught directly at the school."
Sophomore,5,"The School of the Art Institute of Chicago has a great undergrad program. A variety of courses are offered and many if not all of the instructors are willing to work side by side with their students to help them learn about the art scene, especially in Chicago. One can make many connections while attending this school which is very beneficial when it comes to the art world."
Freshman,5,I really enjoy the open atmosphere and the ability to pursue many different areas at the same time. They make it easy to jump from department to department while still practicing other areas of art.
Graduate Student,5,SAIC is an awesome school for visual arts. I enjoy the visiting artist component of the school. This is where professional artist present to students their works and experiences in the art world.
College Junior,5,I love being here and all artist should come! #1
College Freshman,5,"There is no Greek Life whatsoever, which I love."
College Junior,5,You have to keep up with your work or else it can get a bit overwhelming near the end of a semester.
